Time	Longitude	Latitude	Temperature (¡ãC)	Chlorophyll a (mg m-3)	Salinity	¡÷O2/Ar (%)	k (m d-1)	NCP (mmol C m-2 d-1)		
2017/8/8 23:55	117.04 	16.84 	29.28 	0.11 	33.45 	3.3 	2.3 	10.9 		
2017/8/9 0:00	117.03 	16.86 	29.27 	0.12 	33.45 	3.3 	2.3 	10.8 		
2017/8/9 0:05	117.03 	16.87 	29.27 	0.11 	33.45 	3.2 	2.3 	10.7 		
2017/8/9 0:10	117.03 	16.88 	29.27 	0.11 	33.45 	3.2 	2.3 	10.5 		
2017/8/9 0:15	117.02 	16.90 	29.28 	0.12 	33.45 	3.3 	2.4 	11.3 		
2017/8/9 0:20	117.02 	16.91 	29.30 	0.12 	33.46 	3.2 	2.4 	10.9 		
2017/8/9 0:25	117.02 	16.93 	29.32 	0.12 	33.46 	3.2 	2.4 	10.7 		
2017/8/9 0:30	117.02 	16.94 	29.35 	0.12 	33.45 	3.0 	2.4 	10.1 		
2017/8/9 0:35	117.01 	16.96 	29.37 	0.12 	33.44 	3.0 	2.4 	10.1 		
2017/8/9 0:40	117.01 	16.97 	29.38 	0.10 	33.43 	3.0 	2.3 	10.0 		
2017/8/9 0:45	117.01 	16.99 	29.39 	0.11 	33.42 	3.0 	2.3 	10.1 		
2017/8/9 0:50	117.00 	17.00 	29.38 	0.11 	33.40 	3.0 	2.3 	10.0 		
2017/8/9 8:00	117.11 	17.13 	29.24 	0.12 	33.38 	2.8 	2.3 	9.3 		
2017/8/9 8:05	117.11 	17.14 	29.24 	0.12 	33.38 	2.7 	2.3 	9.0 		
2017/8/9 8:10	117.11 	17.14 	29.24 	0.12 	33.38 	2.6 	2.3 	8.7 		
										
										
										
										
										
										
