Time	Longitude	Latitude	Temperature (¡ãC)	Chlorophyll a (mg m-3)	Salinity	¡÷O2/Ar (%)	k (m d-1)	NCP (mmol C m-2 d-1)		
2017/7/13 6:05	120.48 	21.01 	30.70 	0.05 	33.53 	0.4 	2.4 	1.3 		
2017/7/13 6:10	120.49 	21.01 	30.71 	0.06 	33.54 	0.4 	2.4 	1.4 		
2017/7/13 6:15	120.50 	21.00 	30.72 	0.05 	33.55 	0.3 	2.4 	1.2 		
2017/7/13 10:50	120.38 	21.05 	30.86 	0.05 	33.56 	0.5 	2.4 	1.8 		
2017/7/13 10:55	120.38 	21.05 	30.84 	0.05 	33.56 	0.3 	2.4 	1.2 		
2017/7/13 11:00	120.40 	21.06 	30.82 	0.05 	33.56 	0.6 	2.4 	2.0 		
2017/7/13 11:05	120.41 	21.06 	30.82 	0.05 	33.56 	0.7 	2.4 	2.2 		
2017/7/13 11:10	120.43 	21.05 	30.78 	0.04 	33.56 	0.8 	2.4 	2.6 		
2017/7/13 11:15	120.44 	21.05 	30.76 	0.05 	33.57 	0.7 	2.4 	2.3 		
2017/7/13 11:20	120.46 	21.05 	30.75 	0.05 	33.60 	0.7 	2.4 	2.5 		
2017/7/13 11:25	120.47 	21.05 	30.75 	0.05 	33.63 	0.7 	2.4 	2.4 		
2017/7/13 11:30	120.48 	21.05 	30.74 	0.05 	33.68 	0.6 	2.4 	2.0 		
2017/7/13 11:35	120.50 	21.05 	30.69 	0.05 	33.81 	0.7 	2.4 	2.4 		
2017/7/13 11:40	120.51 	21.05 	30.60 	0.04 	33.93 	0.8 	2.4 	2.7 		
2017/7/13 11:45	120.53 	21.05 	30.47 	0.03 	33.99 	0.6 	2.4 	2.0 		
2017/7/13 11:50	120.54 	21.05 	30.36 	0.04 	34.02 	0.6 	2.4 	2.0 		
2017/7/13 11:55	120.56 	21.06 	30.28 	0.06 	34.05 	0.7 	2.4 	2.4 		
2017/7/13 12:00	120.57 	21.06 	30.28 	0.07 	34.07 	0.6 	2.4 	2.0 		
2017/7/13 12:05	120.59 	21.07 	30.36 	0.09 	34.08 	0.3 	2.4 	0.9 		
2017/7/13 12:10	120.60 	21.07 	30.45 	0.10 	34.07 	0.1 	2.4 	0.3 		
2017/7/13 12:15	120.62 	21.08 	30.53 	0.10 	34.04 	0.0 	2.4 	-0.1 		
2017/7/13 12:20	120.63 	21.08 	30.60 	0.09 	33.99 	-0.1 	2.6 	-0.2 		
2017/7/13 12:25	120.65 	21.09 	30.64 	0.08 	33.94 	0.0 	2.6 	-0.1 		
2017/7/13 12:30	120.66 	21.09 	30.67 	0.07 	33.88 	0.0 	2.6 	0.1 		
2017/7/13 12:35	120.67 	21.10 	30.67 	0.05 	33.85 	0.0 	2.6 	0.0 		
2017/7/13 12:40	120.69 	21.10 	30.69 	0.06 	33.85 	0.1 	2.6 	0.5 		
2017/7/13 12:45	120.70 	21.11 	30.68 	0.05 	33.87 	0.2 	2.6 	0.6 		
2017/7/13 12:50	120.72 	21.11 	30.66 	0.05 	33.90 	0.3 	2.6 	1.0 		
2017/7/13 12:55	120.73 	21.12 	30.63 	0.05 	33.93 	0.3 	2.6 	1.1 		
2017/7/13 13:00	120.74 	21.12 	30.63 	0.06 	34.00 	0.3 	2.6 	1.1 		
2017/7/13 13:05	120.76 	21.13 	30.66 	0.06 	34.09 	0.4 	2.7 	1.6 		
2017/7/13 13:10	120.77 	21.13 	30.70 	0.07 	34.18 	0.5 	2.7 	1.9 		
2017/7/13 13:15	120.78 	21.14 	30.75 	0.07 	34.24 	0.4 	2.7 	1.6 		
2017/7/13 13:20	120.80 	21.14 	30.78 	0.07 	34.27 	0.5 	2.7 	1.8 		
2017/7/13 13:25	120.81 	21.15 	30.78 	0.06 	34.28 	0.6 	2.7 	2.2 		
2017/7/13 13:30	120.83 	21.16 	30.77 	0.05 	34.29 	0.7 	2.7 	2.4 		
2017/7/13 13:35	120.84 	21.16 	30.78 	0.05 	34.30 	0.7 	2.7 	2.6 		
2017/7/13 13:40	120.85 	21.17 	30.79 	0.05 	34.31 	0.5 	2.7 	1.9 		
2017/7/13 13:45	120.87 	21.17 	30.78 	0.05 	34.30 	0.6 	2.7 	2.3 		
2017/7/13 13:50	120.88 	21.18 	30.70 	0.04 	34.29 	0.6 	2.8 	2.3 		
2017/7/13 13:55	120.90 	21.18 	30.65 	0.05 	34.29 	0.7 	2.8 	2.7 		
2017/7/13 14:00	120.91 	21.18 	30.68 	0.06 	34.30 	0.4 	2.8 	1.4 		
2017/7/13 14:05	120.93 	21.19 	30.71 	0.07 	34.29 	0.4 	2.8 	1.4 		
2017/7/13 14:10	120.94 	21.19 	30.75 	0.07 	34.30 	0.3 	2.8 	1.2 		
2017/7/13 14:15	120.96 	21.20 	30.77 	0.06 	34.29 	0.4 	2.8 	1.5 		
2017/7/13 14:20	120.97 	21.20 	30.78 	0.05 	34.29 	0.4 	2.8 	1.4 		
2017/7/13 14:25	120.98 	21.21 	30.79 	0.05 	34.29 	0.4 	2.8 	1.7 		
2017/7/13 14:30	121.00 	21.21 	30.79 	0.06 	34.29 	0.4 	2.8 	1.5 		
2017/7/13 14:35	121.01 	21.22 	30.79 	0.05 	34.30 	0.2 	2.8 	0.9 		
2017/7/13 14:40	121.03 	21.22 	30.79 	0.05 	34.31 	0.2 	2.8 	0.8 		
2017/7/13 14:45	121.04 	21.22 	30.77 	0.05 	34.30 	0.1 	2.8 	0.4 		
2017/7/13 14:50	121.06 	21.23 	30.71 	0.04 	34.30 	0.2 	2.8 	0.7 		
2017/7/13 14:55	121.07 	21.24 	30.66 	0.04 	34.30 	0.2 	2.8 	0.6 		
2017/7/13 15:00	121.09 	21.24 	30.62 	0.04 	34.30 	0.1 	2.8 	0.5 		
2017/7/13 15:05	121.10 	21.25 	30.58 	0.05 	34.30 	0.2 	2.8 	0.9 		
2017/7/13 15:10	121.11 	21.26 	30.55 	0.05 	34.33 	0.2 	2.8 	0.9 		
2017/7/13 15:15	121.13 	21.26 	30.57 	0.06 	34.33 	0.1 	2.8 	0.6 		
2017/7/13 15:20	121.14 	21.27 	30.59 	0.07 	34.33 	0.2 	2.8 	0.6 		
2017/7/13 15:25	121.16 	21.27 	30.63 	0.08 	34.33 	0.2 	2.8 	0.7 		
2017/7/13 15:30	121.17 	21.28 	30.67 	0.07 	34.33 	0.1 	2.8 	0.5 		
2017/7/13 15:35	121.19 	21.28 	30.70 	0.07 	34.32 	0.1 	2.8 	0.6 		
2017/7/13 15:40	121.21 	21.29 	30.74 	0.07 	34.32 	0.1 	2.8 	0.6 		
2017/7/13 15:45	121.22 	21.29 	30.75 	0.06 	34.32 	0.2 	2.8 	0.7 		
2017/7/13 15:50	121.24 	21.30 	30.76 	0.06 	34.32 	0.0 	2.8 	0.2 		
2017/7/13 15:55	121.25 	21.31 	30.80 	0.07 	34.32 	0.1 	2.9 	0.2 		
2017/7/13 16:00	121.27 	21.31 	30.85 	0.06 	34.33 	0.2 	2.9 	0.6 		
2017/7/13 16:05	121.29 	21.32 	30.87 	0.06 	34.34 	0.0 	2.9 	0.0 		
2017/7/13 16:10	121.30 	21.33 	30.90 	0.06 	34.36 	0.1 	2.9 	0.3 		
2017/7/13 16:15	121.32 	21.33 	30.94 	0.07 	34.37 	0.0 	2.9 	0.0 		
2017/7/13 16:20	121.33 	21.34 	30.95 	0.06 	34.37 	0.1 	2.9 	0.2 		
2017/7/13 16:25	121.35 	21.35 	30.85 	0.03 	34.37 	0.0 	2.9 	-0.1 		
2017/7/13 16:30	121.37 	21.35 	30.59 		34.37 	0.2 	2.8 	0.6 		
2017/7/13 16:35	121.38 	21.36 	30.39 	0.02 	34.40 	0.3 	2.8 	1.1 		
2017/7/13 16:40	121.40 	21.36 	30.30 	0.05 	34.40 	0.4 	2.8 	1.5 		
2017/7/13 16:45	121.41 	21.37 	30.19 	0.05 	34.40 	0.5 	2.8 	1.8 		
2017/7/13 16:50	121.43 	21.37 	30.12 	0.05 	34.41 	0.6 	2.8 	2.3 		
2017/7/13 16:55	121.44 	21.38 	30.20 	0.09 	34.43 	0.4 	2.7 	1.4 		
2017/7/13 17:00	121.46 	21.38 	30.31 	0.10 	34.43 	0.3 	2.7 	1.2 		
2017/7/13 17:05	121.48 	21.39 	30.37 	0.09 	34.42 	0.4 	2.7 	1.3 		
2017/7/13 17:10	121.49 	21.40 	30.41 	0.09 	34.41 	0.4 	2.7 	1.4 		
2017/7/13 17:15	121.51 	21.40 	30.44 	0.09 	34.39 	0.3 	2.7 	1.3 		
2017/7/13 17:20	121.52 	21.41 	30.50 	0.09 	34.40 	0.4 	2.7 	1.6 		
2017/7/13 17:25	121.54 	21.42 	30.60 	0.09 	34.41 	0.3 	2.7 	1.2 		
2017/7/13 17:30	121.55 	21.42 	30.66 	0.08 	34.41 	0.3 	2.7 	1.2 		
2017/7/13 17:35	121.57 	21.43 	30.63 	0.06 	34.38 	0.4 	2.7 	1.4 		
2017/7/13 17:40	121.58 	21.43 	30.52 	0.04 	34.37 	0.5 	2.7 	1.9 		
2017/7/13 17:45	121.59 	21.44 	30.46 	0.05 	34.36 	0.5 	2.7 	1.7 		
2017/7/13 17:50	121.61 	21.44 	30.36 	0.05 	34.35 	0.8 	2.7 	3.2 		
2017/7/13 17:55	121.62 	21.45 	30.27 	0.05 	34.35 	0.9 	2.7 	3.3 		
2017/7/13 18:00	121.63 	21.45 	30.26 	0.07 	34.36 	0.9 	2.7 	3.2 		
2017/7/13 18:05	121.65 	21.46 	30.29 	0.08 	34.33 	0.9 	2.7 	3.3 		
2017/7/13 18:10	121.66 	21.46 	30.30 	0.08 	34.32 	0.8 	2.7 	3.1 		
2017/7/13 18:15	121.67 	21.47 	30.30 	0.07 	34.31 	0.9 	2.7 	3.3 		
2017/7/13 18:20	121.68 	21.47 	30.32 	0.08 	34.31 	0.8 	2.7 	3.1 		
2017/7/13 18:25	121.70 	21.48 	30.39 	0.09 	34.29 	0.8 	2.7 	2.8 		
2017/7/13 18:30	121.71 	21.48 	30.42 	0.08 	34.29 	0.8 	2.7 	3.1 		
2017/7/13 18:35	121.72 	21.49 	30.42 	0.07 	34.28 	0.7 	2.7 	2.8 		
2017/7/13 18:40	121.73 	21.50 	30.38 	0.07 	34.30 	0.6 	2.7 	2.1 		
2017/7/13 18:45	121.75 	21.50 	30.21 	0.04 	34.34 	0.4 	2.7 	1.5 		
2017/7/13 18:50	121.76 	21.51 	30.01 	0.03 	34.37 	0.7 	2.6 	2.4 		
2017/7/13 18:55	121.78 	21.51 	29.87 	0.05 	34.41 	0.7 	2.6 	2.5 		
2017/7/13 19:00	121.79 	21.52 	29.89 	0.08 	34.44 	0.7 	2.6 	2.7 		
2017/7/13 19:05	121.81 	21.52 	29.93 	0.09 	34.44 	0.7 	2.6 	2.8 		
2017/7/13 19:10	121.82 	21.53 	29.95 	0.09 	34.44 	0.7 	2.6 	2.6 		
2017/7/13 19:15	121.84 	21.54 	29.99 	0.09 	34.45 	0.6 	2.6 	2.4 		
2017/7/13 19:20	121.85 	21.54 	30.01 	0.09 	34.47 	0.6 	2.6 	2.2 		
2017/7/13 19:25	121.87 	21.55 	30.07 	0.09 	34.50 	0.7 	2.6 	2.7 		
2017/7/13 19:30	121.88 	21.56 	30.14 	0.09 	34.50 	0.7 	2.7 	2.5 		
2017/7/13 19:35	121.89 	21.56 	30.33 	0.11 	34.52 	0.7 	2.7 	2.5 		
2017/7/13 19:40	121.91 	21.57 	30.44 	0.10 	34.49 	0.6 	2.7 	2.1 		
2017/7/13 19:45	121.92 	21.57 	30.47 	0.09 	34.48 	0.7 	2.7 	2.5 		
2017/7/13 19:50	121.94 	21.58 	30.49 	0.08 	34.47 	0.8 	2.7 	3.1 		
2017/7/13 19:55	121.95 	21.58 	30.36 	0.05 	34.48 	0.9 	2.7 	3.4 		
2017/7/13 20:00	121.96 	21.59 	30.26 	0.05 	34.52 	1.1 	2.7 	4.0 		
2017/7/13 20:05	121.98 	21.59 	30.13 	0.04 	34.53 	1.1 	2.7 	4.0 		
2017/7/13 20:10	121.99 	21.60 	29.93 	0.04 	34.53 	1.3 	2.6 	4.9 		
2017/7/13 20:15	122.00 	21.61 	29.98 	0.08 	34.57 	1.0 	2.6 	3.6 		
2017/7/13 20:20	122.02 	21.61 	30.20 	0.11 	34.56 	0.8 	2.7 	3.0 		
2017/7/13 20:25	122.03 	21.62 	30.40 	0.11 	34.54 	0.7 	2.7 	2.4 		
2017/7/13 20:30	122.05 	21.63 	30.53 	0.10 	34.51 	0.6 	2.5 	2.2 		
2017/7/13 20:35	122.06 	21.63 	30.61 	0.09 	34.50 	0.5 	2.5 	1.7 		
2017/7/13 20:40	122.08 	21.64 	30.68 	0.08 	34.49 	0.5 	2.5 	1.9 		
2017/7/13 20:45	122.09 	21.64 	30.71 	0.07 	34.48 	0.6 	2.5 	2.0 		
2017/7/13 20:50	122.10 	21.65 	30.73 	0.06 	34.47 	0.5 	2.5 	1.9 		
2017/7/13 20:55	122.12 	21.65 	30.73 	0.05 	34.47 	0.6 	2.5 	2.1 		
2017/7/13 21:00	122.14 	21.66 	30.75 	0.06 	34.47 	0.5 	2.6 	1.8 		
2017/7/13 21:05	122.15 	21.66 	30.78 	0.06 	34.46 	0.6 	2.6 	2.0 		
2017/7/13 21:10	122.17 	21.67 	30.80 	0.05 	34.46 	0.5 	2.6 	1.6 		
2017/7/13 21:15	122.18 	21.68 	30.82 	0.06 	34.46 	0.5 	2.6 	1.7 		
2017/7/13 21:20	122.20 	21.68 	30.85 	0.06 	34.46 	0.5 	2.6 	1.8 		
2017/7/13 21:25	122.21 	21.69 	30.86 	0.06 	34.46 	0.5 	2.6 	1.7 		
2017/7/13 21:30	122.23 	21.69 	30.86 	0.05 	34.46 	0.5 	2.6 	1.8 		
2017/7/13 21:35	122.24 	21.70 	30.86 	0.05 	34.45 	-0.1 	2.6 	-0.4 		
2017/7/13 21:40	122.26 	21.70 	30.84 	0.04 	34.45 	0.0 	2.6 	-0.1 		
2017/7/13 21:45	122.28 	21.71 	30.80 	0.04 	34.44 	0.0 	2.5 	0.0 		
2017/7/13 21:50	122.29 	21.71 	30.79 	0.04 	34.45 	0.1 	2.5 	0.2 		
2017/7/13 21:55	122.31 	21.72 	30.77 	0.05 	34.44 	-0.1 	2.5 	-0.2 		
2017/7/13 22:00	122.32 	21.73 	30.77 	0.05 	34.45 	0.1 	2.5 	0.2 		
2017/7/13 22:05	122.34 	21.73 	30.79 	0.05 	34.44 	-0.1 	2.5 	-0.3 		
2017/7/13 22:10	122.35 	21.74 	30.78 	0.05 	34.44 	0.1 	2.5 	0.3 		
2017/7/13 22:15	122.37 	21.75 	30.77 	0.05 	34.44 	0.1 	2.5 	0.3 		
2017/7/13 22:20	122.38 	21.75 	30.77 	0.05 	34.45 	0.1 	2.6 	0.3 		
2017/7/13 22:25	122.40 	21.76 	30.77 	0.05 	34.45 	0.0 	2.6 	0.0 		
2017/7/13 22:30	122.41 	21.77 	30.78 	0.05 	34.45 	0.0 	2.6 	0.1 		
2017/7/13 22:35	122.43 	21.77 	30.80 	0.05 	34.45 	-0.1 	2.6 	-0.2 		
2017/7/13 22:40	122.44 	21.78 	30.81 	0.05 	34.45 	0.1 	2.6 	0.5 		
2017/7/13 22:45	122.46 	21.79 	30.80 	0.05 	34.45 	0.0 	2.6 	0.2 		
2017/7/13 22:50	122.47 	21.79 	30.84 	0.05 	34.47 	0.1 	2.6 	0.3 		
2017/7/13 22:55	122.49 	21.80 	30.89 	0.06 	34.47 	0.0 	2.6 	0.1 		
2017/7/13 23:00	122.50 	21.81 	30.84 	0.04 	34.45 	0.2 	2.6 	0.8 		
2017/7/13 23:05	122.52 	21.81 	30.77 	0.03 	34.45 	0.2 	2.6 	0.7 		
2017/7/13 23:10	122.53 	21.82 	30.79 	0.04 	34.46 	0.2 	2.6 	0.5 		
